posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.29,16.57,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.37,17.75,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.38,17.89,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.45,18.82,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.5,19.54,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.54,20.17,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.56,20.41,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.59,20.79,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.61,21.14,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
10,BIORC FINANCEIRA - CFI S.A.,1.66,21.87,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.68,22.17,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.71,22.53,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.73,22.78,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.73,22.79,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.76,23.22,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.76,23.36,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.77,23.4,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
18,SENFF S.A. - CFI,1.78,23.57,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO FIBRA S.A.,1.79,23.75,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO DO EST. DO PA S.A.,1.8,23.9,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.82,24.17,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.84,24.48,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.86,24.69,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO LUSO BRASILEIRO S.A.,1.88,24.98,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,1.89,25.12,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO MERCANTIL DO BRASIL S.A.,1.89,25.2,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO ARBI S.A.,1.91,25.52,220,2013-04-26,26/04/2013 a 03/05/2013,Crédito pessoal consignado público,Pré-fixado
