posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.68,22.13,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.75,23.1,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
3,BANCOOB,1.75,23.18,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.78,23.59,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.9,25.27,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.9,25.27,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.9,25.38,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.91,25.43,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.92,25.6,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
10,KIRTON BANK,1.96,26.26,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
11,BCO ARBI S.A.,1.99,26.72,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
12,BCO VOTORANTIM S.A.,2.0,26.77,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,2.0,26.79,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,2.02,27.19,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,2.05,27.52,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
16,BANCO ITAÚ CONSIGNADO S.A.,2.07,27.92,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,2.13,28.73,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO DO ESTADO DO RS S.A.,2.15,29.1,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
19,BCO CCB BRASIL S.A.,2.16,29.18,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO BS2 S.A.,2.2,29.85,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,2.21,29.95,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.21,29.97,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
23,SANTINVEST S.A. - CFI,2.24,30.49,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
24,BCO DO EST. DO PA S.A.,2.25,30.55,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
25,BCO DO EST. DE SE S.A.,2.25,30.63,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO MERCANTIL DO BRASIL S.A.,2.27,30.83,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
27,BCO CETELEM S.A.,2.32,31.64,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.34,32.0,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
29,BANCO INTER,2.51,34.62,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
30,ITAÚ UNIBANCO BM S.A.,2.58,35.71,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.62,36.46,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
32,CCB BRASIL S.A. - CFI,2.75,38.43,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
33,PORTOCRED S.A. - CFI,5.66,93.51,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
34,FACTA S.A. CFI,6.83,121.02,220,2016-07-25,25/07/2016 a 29/07/2016,Crédito pessoal consignado público,Pré-fixado
