posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.34,17.37,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.37,17.7,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.41,18.23,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.41,18.35,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.52,19.79,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.86,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.55,20.27,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.61,21.12,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.62,21.24,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.63,21.46,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.69,22.3,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.31,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO ARBI S.A.,1.7,22.41,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.74,23.02,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
15,BANCOOB,1.75,23.1,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
16,BIORC FINANCEIRA - CFI S.A.,1.76,23.31,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.77,23.41,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BRADESCO FINANC. S.A.,1.78,23.62,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO DO EST. DO PA S.A.,1.79,23.67,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.8,23.83,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.81,24.06,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
22,KIRTON BANK,1.84,24.46,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.85,24.55,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO MERCANTIL DO BRASIL S.A.,1.89,25.19,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.93,25.71,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.93,25.81,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
27,BV FINANCEIRA S.A. CFI,2.05,27.53,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.06,27.74,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.06,27.79,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.12,28.6,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.14,28.93,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
32,BANCO ITAÚ CONSIGNADO S.A.,2.22,30.16,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.28,31.03,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.3,31.44,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.66,36.97,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
36,PORTOCRED S.A. - CFI,6.1,103.44,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,6.2,105.74,220,2013-06-10,10/06/2013 a 14/06/2013,Crédito pessoal consignado público,Pré-fixado
