posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.28,16.42,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.33,17.16,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.48,19.26,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO SAFRA S.A.,1.49,19.42,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
5,MERCANTIL BRASIL FIN S.A. CFI,1.5,19.51,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.51,19.72,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.52,19.86,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
8,FINANC ALFA S.A. CFI,1.57,20.58,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.61,21.16,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO MERCANTIL DO BRASIL S.A.,1.63,21.35,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.64,21.62,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
12,SANTINVEST S.A. - CFI,1.66,21.77,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO DO BRASIL S.A.,1.68,22.15,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.69,22.27,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.72,22.67,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
16,BRB - BCO DE BRASILIA S.A.,1.73,22.89,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.73,22.91,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.74,23.01,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCOOB,1.75,23.13,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BIORC FINANCEIRA - CFI S.A.,1.75,23.13,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
21,BANCO INTER,1.76,23.32,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO FIBRA S.A.,1.77,23.36,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.78,23.5,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO DO EST. DO PA S.A.,1.8,23.86,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.85,24.55,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
26,BANCO CIFRA,1.86,24.81,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.89,25.14,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
28,KIRTON BANK,1.9,25.41,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DAYCOVAL S.A,1.98,26.55,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.08,28.05,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.1,28.26,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO CCB BRASIL S.A.,2.11,28.54,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
33,BV FINANCEIRA S.A. CFI,2.15,29.05,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.49,34.35,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.64,36.74,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
36,PORTOCRED S.A. - CFI,6.01,101.51,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,6.28,107.79,220,2013-06-26,26/06/2013 a 02/07/2013,Crédito pessoal consignado público,Pré-fixado
