posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.29,16.56,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.41,18.34,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO MERCANTIL DO BRASIL S.A.,1.44,18.74,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.45,18.86,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.49,19.43,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,20.02,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.55,20.3,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO DO ESTADO DO RS S.A.,1.59,20.84,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.62,21.29,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.65,21.68,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.7,22.42,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.72,22.69,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.73,22.9,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BRADESCO S.A.,1.77,23.45,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.77,23.48,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
16,SENFF S.A. - CFI,1.78,23.57,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.79,23.67,220,2013-03-28,28/03/2013 a 04/04/2013,Crédito pessoal consignado público,Pré-fixado
