posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.67,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.55,20.22,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.6,20.95,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
4,BCO SANTANDER (BRASIL) S.A.,1.65,21.75,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.66,21.84,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
6,KIRTON BANK,1.69,22.24,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.7,22.42,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.72,22.77,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
9,BRB - CFI S/A,1.73,22.87,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
10,BANCOOB,1.74,22.94,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.74,22.95,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO ARBI S.A.,1.74,22.95,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.76,23.35,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
14,SANTINVEST S.A. - CFI,1.78,23.53,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
15,MERCANTIL BRASIL FIN S.A. CFI,1.82,24.1,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.85,24.53,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO DO ESTADO DO RS S.A.,1.85,24.62,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
18,BANCO CIFRA,1.9,25.33,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
19,BV FINANCEIRA S.A. CFI,1.94,25.9,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
20,BRB - BCO DE BRASILIA S.A.,1.96,26.16,220,2014-05-05,05/05/2014 a 09/05/2014,Crédito pessoal consignado público,Pré-fixado
