posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.33,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.41,18.28,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.47,19.17,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.51,19.69,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.52,19.78,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
6,FINANC ALFA S.A. CFI,1.52,19.83,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.58,20.69,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.63,21.47,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.64,21.52,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO DO BRASIL S.A.,1.64,21.55,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO MERCANTIL DO BRASIL S.A.,1.66,21.81,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.67,21.99,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.68,22.18,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.69,22.25,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.72,22.73,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
16,KIRTON BANK,1.74,22.99,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO BARIGUI INV FIN S/A,1.76,23.34,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
18,BANCO INTER,1.79,23.67,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.79,23.7,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.79,23.71,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
21,BANCOOB,1.8,23.82,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO DO EST. DO PA S.A.,1.8,23.89,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.8,23.91,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.81,24.0,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
25,BIORC FINANCEIRA - CFI S.A.,1.92,25.57,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.95,26.14,220,2013-09-11,11/09/2013 a 17/09/2013,Crédito pessoal consignado público,Pré-fixado
