posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.42,18.47,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.52,19.87,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.57,20.56,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.61,21.06,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.67,22.0,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.79,23.74,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO DO EST. DO PA S.A.,1.79,23.77,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.81,23.99,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.81,24.0,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,1.83,24.34,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.89,25.23,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
12,BANCOOB,1.9,25.32,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
13,LECCA CFI S.A.,1.91,25.47,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,1.91,25.56,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
15,ITAÚ UNIBANCO BM S.A.,1.92,25.68,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO CRUZEIRO DO SUL S.A.,1.94,25.93,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
17,SANTINVEST S.A. - CFI,1.98,26.55,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.98,26.59,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO DO BRASIL S.A.,2.02,27.17,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
20,PARANA BCO S.A.,2.03,27.23,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
21,KIRTON BANK,2.07,27.92,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
22,BIORC FINANCEIRA - CFI S.A.,2.1,28.39,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
23,BANCO ORIGINAL,2.13,28.72,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO VOTORANTIM S.A.,2.13,28.75,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO FIBRA S.A.,2.13,28.83,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.17,29.38,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,2.19,29.64,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.23,30.31,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO BRADESCO FINANC. S.A.,2.26,30.7,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.9,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO BRADESCO S.A.,2.28,31.08,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO DAYCOVAL S.A,2.3,31.3,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
33,BANCO INTER,2.31,31.56,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO ARBI S.A.,2.38,32.54,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
35,BCO BMG S.A.,2.38,32.58,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
36,BCO BS2 S.A.,2.39,32.82,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO FICSA S.A.,2.5,34.44,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
38,PARATI - CFI S.A.,2.55,35.22,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
39,BCV,2.7,37.69,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO DO EST. DE SE S.A.,2.72,37.93,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
41,BANIF BRASIL BM S.A.,3.51,51.34,220,2012-03-07,07/03/2012 a 13/03/2012,Crédito pessoal consignado público,Pré-fixado
