posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.31,16.95,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.46,18.94,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.47,19.1,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.49,19.44,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.53,20.05,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.59,20.91,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.72,22.68,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.74,23.06,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.77,23.47,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO BARIGUI INV FIN S/A,1.78,23.54,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO DO EST. DO PA S.A.,1.79,23.76,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
12,BANCOOB,1.8,23.86,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
13,SANTINVEST S.A. - CFI,1.84,24.44,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,1.85,24.62,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
15,BIORC FINANCEIRA - CFI S.A.,1.85,24.65,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO CRUZEIRO DO SUL S.A.,1.87,24.86,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,1.89,25.17,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.92,25.67,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.93,25.79,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
20,LECCA CFI S.A.,1.94,25.95,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,1.97,26.41,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
22,BANCO ORIGINAL,1.98,26.54,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.99,26.66,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO S.A.,2.04,27.36,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO LUSO BRASILEIRO S.A.,2.04,27.47,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.07,27.84,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO ARBI S.A.,2.09,28.24,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
28,BANCO INTER,2.15,29.08,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO VOTORANTIM S.A.,2.17,29.43,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.19,29.73,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
31,BCV,2.24,30.5,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.25,30.58,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO DO EST. DE SE S.A.,2.26,30.69,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.3,31.35,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
35,BV FINANCEIRA S.A. CFI,2.31,31.56,220,2012-07-02,02/07/2012 a 06/07/2012,Crédito pessoal consignado público,Pré-fixado
