posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.45,18.88,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.49,19.46,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.51,19.69,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.53,20.01,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
5,SANTINVEST S.A. - CFI,1.63,21.46,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO ARBI S.A.,1.63,21.48,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO BRASIL S.A.,1.64,21.51,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.66,21.82,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
9,BRB - CFI S/A,1.66,21.83,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO DO ESTADO DO RS S.A.,1.68,22.11,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.69,22.26,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.73,22.78,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.73,22.91,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
14,PARANA BCO S.A.,1.77,23.4,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.79,23.65,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.8,23.82,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,1.82,24.14,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
18,MERCANTIL BRASIL FIN S.A. CFI,1.83,24.28,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
19,BRB - BCO DE BRASILIA S.A.,1.83,24.34,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO SAFRA S.A.,1.84,24.4,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.85,24.55,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,1.88,24.98,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
23,BIORC FINANCEIRA - CFI S.A.,1.89,25.21,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,1.91,25.44,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
25,BV FINANCEIRA S.A. CFI,1.95,26.02,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,1.95,26.08,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.99,26.62,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO CCB BRASIL S.A.,2.04,27.38,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.06,27.71,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
30,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.01,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.12,28.68,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.25,30.64,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.26,30.76,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
34,CCB BRASIL S.A. - CFI,2.42,33.27,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.42,33.28,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.8,39.23,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.53,51.6,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
38,BCO AGIBANK S.A.,3.9,58.28,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
39,PORTOCRED S.A. - CFI,6.06,102.6,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
40,FACTA S.A. CFI,6.25,107.06,220,2013-12-12,12/12/2013 a 18/12/2013,Crédito pessoal consignado público,Pré-fixado
