posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.47,19.13,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.5,19.57,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.52,19.87,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO BRASIL S.A.,1.61,21.07,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.61,21.13,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO DO ESTADO DO RS S.A.,1.67,22.02,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO ARBI S.A.,1.68,22.16,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
8,KIRTON BANK,1.69,22.2,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.7,22.38,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
10,BANCOOB,1.7,22.45,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.71,22.53,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
12,BRB - CFI S/A,1.74,22.94,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.75,23.21,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
14,PARANA BCO S.A.,1.76,23.3,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO SAFRA S.A.,1.77,23.45,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.8,23.84,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.82,24.17,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BRADESCO FINANC. S.A.,1.84,24.44,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
19,MERCANTIL BRASIL FIN S.A. CFI,1.85,24.55,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.86,24.76,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,1.86,24.8,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
22,BV FINANCEIRA S.A. CFI,1.94,25.89,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO VOTORANTIM S.A.,1.96,26.28,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO DAYCOVAL S.A,1.96,26.29,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCO ITAÚ CONSIGNADO S.A.,2.0,26.8,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.02,27.13,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,2.02,27.14,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO BMG S.A.,2.08,28.05,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
29,BIORC FINANCEIRA - CFI S.A.,2.24,30.38,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.25,30.66,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
31,PARATI - CFI S.A.,2.28,31.0,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.31,31.48,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.31,31.51,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO CIFRA,2.33,31.78,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.74,38.35,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO AGIBANK S.A.,4.05,60.97,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.75,95.6,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,6.05,102.38,220,2013-12-03,03/12/2013 a 09/12/2013,Crédito pessoal consignado público,Pré-fixado
