posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.48,19.34,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.54,20.17,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.56,20.44,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.62,21.28,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO ARBI S.A.,1.65,21.71,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
6,KIRTON BANK,1.69,22.32,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.7,22.4,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
8,BANCOOB,1.71,22.56,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.71,22.57,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.72,22.64,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO DO EST. DE SE S.A.,1.75,23.09,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.76,23.22,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
13,MERCANTIL BRASIL FIN S.A. CFI,1.76,23.27,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
14,SANTINVEST S.A. - CFI,1.77,23.45,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO SAFRA S.A.,1.77,23.49,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.83,24.38,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.84,24.43,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
18,BCO BARIGUI INV FIN S/A,1.85,24.58,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
19,BCO DO EST. DO PA S.A.,1.96,26.27,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
20,BRB - BCO DE BRASILIA S.A.,1.97,26.38,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,1.97,26.43,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
22,BANCO INTER,1.98,26.59,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
23,BANCO PAN,2.0,26.86,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO DO ESTADO DO RS S.A.,2.0,26.89,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO AGIBANK S.A.,2.02,27.07,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
26,BV FINANCEIRA S.A. CFI,2.05,27.55,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.05,27.6,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
28,ITAÚ UNIBANCO BM S.A.,2.06,27.7,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.09,28.13,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.11,28.54,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.14,28.88,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO VOTORANTIM S.A.,2.15,29.14,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO BMG S.A.,2.17,29.46,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO CETELEM S.A.,2.22,30.1,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.4,32.96,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
36,BCO BS2 S.A.,2.44,33.59,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
37,BCO LUSO BRASILEIRO S.A.,2.44,33.59,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.63,36.59,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
39,SENFF S.A. - CFI,2.66,37.08,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
40,BIORC FINANCEIRA - CFI S.A.,2.77,38.85,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
41,SOCINAL S.A. CFI,3.52,51.47,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
42,FACTA S.A. CFI,5.58,91.9,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
43,PORTOCRED S.A. - CFI,6.08,103.13,220,2014-08-15,15/08/2014 a 21/08/2014,Crédito pessoal consignado público,Pré-fixado
