posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.46,18.99,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.5,19.62,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.51,19.73,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.54,20.12,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.62,21.25,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO DO BRASIL S.A.,1.63,21.35,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.67,22.01,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO ARBI S.A.,1.69,22.24,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
9,BRB - CFI S/A,1.69,22.25,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.69,22.32,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.69,22.32,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.72,22.72,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.75,23.08,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.77,23.4,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.77,23.4,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO SAFRA S.A.,1.79,23.79,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,1.81,23.95,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO MERCANTIL DO BRASIL S.A.,1.82,24.09,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
19,MERCANTIL BRASIL FIN S.A. CFI,1.82,24.21,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
20,BRB - BCO DE BRASILIA S.A.,1.83,24.34,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.85,24.59,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.89,25.22,220,2013-12-09,09/12/2013 a 13/12/2013,Crédito pessoal consignado público,Pré-fixado
