posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.33,17.15,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.34,17.3,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.41,18.22,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.43,18.51,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.51,19.7,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.8,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.58,20.66,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.61,21.09,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.62,21.33,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.63,21.39,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO ARBI S.A.,1.65,21.68,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.67,22.03,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.73,22.82,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
14,SENFF S.A. - CFI,1.74,23.06,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO DO EST. DO PA S.A.,1.79,23.7,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.79,23.72,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,1.79,23.75,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.8,23.83,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.8,23.86,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO FIBRA S.A.,1.81,24.06,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.82,24.18,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,1.83,24.26,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
23,BIORC FINANCEIRA - CFI S.A.,1.85,24.59,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
24,BANCOOB,1.87,24.88,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.92,25.6,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,1.97,26.33,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.98,26.48,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.09,28.13,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.1,28.31,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.16,29.28,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.22,30.1,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
32,BANCO ITAÚ CONSIGNADO S.A.,2.24,30.4,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.96,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.36,32.37,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.66,37.04,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
36,PORTOCRED S.A. - CFI,6.12,103.89,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,6.58,114.78,220,2013-06-18,18/06/2013 a 24/06/2013,Crédito pessoal consignado público,Pré-fixado
