posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.63,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.54,20.17,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.55,20.22,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.56,20.46,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
5,KIRTON BANK,1.68,22.1,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.68,22.19,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.69,22.28,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.7,22.41,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO ARBI S.A.,1.7,22.45,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.73,22.82,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.74,23.04,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO MERCANTIL DO BRASIL S.A.,1.78,23.52,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.81,24.02,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
14,MERCANTIL BRASIL FIN S.A. CFI,1.81,24.05,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
15,BANCOOB,1.82,24.19,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.85,24.66,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.86,24.79,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
18,BANCO INTER,1.93,25.77,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
19,BCO DO ESTADO DO RS S.A.,1.95,26.12,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
20,BANCO PAN,1.99,26.6,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
21,BRB - BCO DE BRASILIA S.A.,1.99,26.6,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO DO EST. DO PA S.A.,1.99,26.63,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO VOTORANTIM S.A.,1.99,26.68,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO CCB BRASIL S.A.,2.0,26.87,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DO EST. DE SE S.A.,2.03,27.23,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.05,27.51,220,2014-08-07,07/08/2014 a 13/08/2014,Crédito pessoal consignado público,Pré-fixado
