posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.47,19.18,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.5,19.53,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO BANESTES S.A.,1.51,19.71,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.53,19.94,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.59,20.77,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO DO BRASIL S.A.,1.61,21.1,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.68,22.1,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.69,22.24,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.72,22.65,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
10,KIRTON BANK,1.74,22.99,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
11,BANCOOB,1.74,23.06,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
12,PARANA BCO S.A.,1.76,23.33,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO ARBI S.A.,1.77,23.4,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.77,23.42,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
15,MERCANTIL BRASIL FIN S.A. CFI,1.78,23.5,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.78,23.6,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO SAFRA S.A.,1.78,23.62,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
18,BRB - CFI S/A,1.8,23.83,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
19,BRB - BCO DE BRASILIA S.A.,1.84,24.42,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.87,24.88,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO CETELEM S.A.,1.87,24.96,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,1.89,25.12,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DAYCOVAL S.A,1.96,26.28,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
24,BV FINANCEIRA S.A. CFI,1.98,26.51,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,1.98,26.53,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DO EST. DE SE S.A.,2.03,27.28,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO ITAÚ CONSIGNADO S.A.,2.04,27.48,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
28,BIORC FINANCEIRA - CFI S.A.,2.05,27.55,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.08,28.05,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.1,28.33,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO LUSO BRASILEIRO S.A.,2.17,29.32,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.25,30.6,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
33,PARATI - CFI S.A.,2.28,31.0,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.29,31.26,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.36,32.3,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.65,36.86,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.54,51.83,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
38,BCO AGIBANK S.A.,4.01,60.24,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
39,FACTA S.A. CFI,5.8,96.71,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
40,PORTOCRED S.A. - CFI,6.09,103.25,220,2013-11-28,28/11/2013 a 04/12/2013,Crédito pessoal consignado público,Pré-fixado
