posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.76,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.55,20.25,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.57,20.48,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.62,21.24,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.64,21.6,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.68,22.06,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
7,KIRTON BANK,1.68,22.11,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.68,22.17,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO ARBI S.A.,1.72,22.65,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.72,22.76,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
11,MERCANTIL BRASIL FIN S.A. CFI,1.78,23.63,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
12,SANTINVEST S.A. - CFI,1.79,23.72,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
13,BIORC FINANCEIRA - CFI S.A.,1.81,24.03,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,1.83,24.32,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
15,BANCOOB,1.84,24.42,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.85,24.58,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.87,24.94,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
18,BCO DO ESTADO DO RS S.A.,1.9,25.33,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.94,25.91,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.95,26.02,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
21,BANCO PAN,1.95,26.06,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
22,BRB - BCO DE BRASILIA S.A.,1.96,26.21,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO DAYCOVAL S.A,1.96,26.23,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO DO EST. DO PA S.A.,1.97,26.36,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.99,26.71,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.01,26.97,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
27,BV FINANCEIRA S.A. CFI,2.02,27.11,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
28,BANCO CIFRA,2.04,27.41,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
29,BCO BRADESCO FINANC. S.A.,2.04,27.45,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DE SE S.A.,2.08,28.09,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO VOTORANTIM S.A.,2.12,28.67,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
32,BANCO ITAÚ CONSIGNADO S.A.,2.19,29.66,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.25,30.66,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO LUSO BRASILEIRO S.A.,2.4,32.89,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.43,33.33,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
36,BCO INDUSTRIAL DO BRASIL S.A.,2.46,33.89,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
37,ESTRELA MINEIRA,2.8,39.23,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
38,SOCINAL S.A. CFI,3.52,51.5,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
39,BCO AGIBANK S.A.,3.63,53.38,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
40,PORTOCRED S.A. - CFI,6.06,102.61,220,2014-03-24,24/03/2014 a 28/03/2014,Crédito pessoal consignado público,Pré-fixado
