posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.7,22.43,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.77,23.36,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.81,24.0,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
4,BCO BARIGUI INV FIN S/A,1.86,24.79,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.9,25.3,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.91,25.45,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
7,BANCOOB,1.91,25.45,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
8,BRB - BCO DE BRASILIA S.A.,1.91,25.5,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.94,26.0,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.95,26.08,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.95,26.11,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.96,26.24,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
13,CAIXA ECONOMICA FEDERAL,1.97,26.32,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
14,PARANA BCO S.A.,1.98,26.53,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
15,BCO VOTORANTIM S.A.,2.01,27.04,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
16,BANCO ITAÚ CONSIGNADO S.A.,2.02,27.04,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
17,BCO CCB BRASIL S.A.,2.02,27.11,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO DO BRASIL S.A.,2.06,27.66,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.11,28.48,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO DO ESTADO DO RS S.A.,2.17,29.39,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
21,BANCO PAN,2.18,29.6,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO DO EST. DO PA S.A.,2.23,30.28,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,2.25,30.6,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
24,BCO BS2 S.A.,2.26,30.79,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,2.27,30.85,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.29,31.25,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
27,BCO CETELEM S.A.,2.3,31.41,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
28,SANTINVEST S.A. - CFI,2.31,31.54,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.38,32.58,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
30,CCB BRASIL S.A. - CFI,2.5,34.43,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
31,MERCANTIL BRASIL FIN S.A. CFI,2.55,35.26,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.58,35.73,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
33,ITAÚ UNIBANCO BM S.A.,2.59,35.9,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
34,BCO LUSO BRASILEIRO S.A.,2.77,38.81,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
35,BANCO INTER,2.86,40.2,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
36,PORTOCRED S.A. - CFI,5.83,97.27,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,6.75,118.98,220,2016-06-01,01/06/2016 a 07/06/2016,Crédito pessoal consignado público,Pré-fixado
