posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.38,17.91,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.39,17.96,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.12,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.41,18.34,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.48,19.34,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,19.93,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.56,20.38,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.58,20.74,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.59,20.89,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.66,21.84,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.68,22.15,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
12,BANCOOB,1.68,22.15,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.7,22.46,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.74,23.06,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.76,23.34,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.8,23.8,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,1.8,23.86,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.8,23.87,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.81,24.06,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO FIBRA S.A.,1.82,24.2,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO ARBI S.A.,1.82,24.22,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO MERCANTIL DO BRASIL S.A.,1.85,24.56,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.88,25.0,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.91,25.53,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCO CIFRA,1.92,25.69,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.94,25.9,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,1.98,26.57,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.08,28.04,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.08,28.07,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
30,BIORC FINANCEIRA - CFI S.A.,2.15,29.05,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO CCB BRASIL S.A.,2.21,30.05,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO DO EST. DE SE S.A.,2.23,30.34,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.26,30.72,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO ITAÚ CONSIGNADO S.A.,2.26,30.75,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.33,31.89,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.65,36.86,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,6.09,103.29,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,6.16,104.92,220,2013-06-04,04/06/2013 a 10/06/2013,Crédito pessoal consignado público,Pré-fixado
