posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.36,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,17.96,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.46,18.99,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.51,19.66,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
5,FINANC ALFA S.A. CFI,1.51,19.72,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.83,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.52,19.84,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.6,20.92,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO MERCANTIL DO BRASIL S.A.,1.6,20.94,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.65,21.74,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.67,21.93,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.67,22.05,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO SANTANDER (BRASIL) S.A.,1.69,22.31,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
14,SANTINVEST S.A. - CFI,1.71,22.61,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.72,22.71,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
16,BANCO INTER,1.75,23.14,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO BARIGUI INV FIN S/A,1.77,23.37,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BRADESCO FINANC. S.A.,1.77,23.37,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.78,23.56,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.79,23.72,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
21,SENFF S.A. - CFI,1.79,23.76,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.79,23.77,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,1.79,23.79,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.8,23.8,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
25,KIRTON BANK,1.8,23.91,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO FIBRA S.A.,1.82,24.23,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO CIFRA,1.85,24.64,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO VOTORANTIM S.A.,1.92,25.62,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO BS2 S.A.,1.96,26.2,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
30,BV FINANCEIRA S.A. CFI,2.01,27.0,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DAYCOVAL S.A,2.01,27.0,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO DO EST. DE SE S.A.,2.03,27.2,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
33,BANCO ITAÚ CONSIGNADO S.A.,2.07,27.87,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO CCB BRASIL S.A.,2.09,28.23,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO LUSO BRASILEIRO S.A.,2.15,29.14,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO BMG S.A.,2.16,29.18,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
37,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.84,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
38,BIORC FINANCEIRA - CFI S.A.,2.52,34.85,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
39,ESTRELA MINEIRA,3.0,42.61,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.52,51.46,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
41,BCO AGIBANK S.A.,3.8,56.45,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
42,PORTOCRED S.A. - CFI,6.21,105.94,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
43,FACTA S.A. CFI,6.85,121.57,220,2013-08-22,22/08/2013 a 28/08/2013,Crédito pessoal consignado público,Pré-fixado
