posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.49,19.48,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.54,20.17,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.56,20.46,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
4,BCO DO EST. DE SE S.A.,1.61,21.08,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
5,BRB - CFI S/A,1.61,21.14,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO ARBI S.A.,1.68,22.15,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
7,KIRTON BANK,1.69,22.29,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.71,22.56,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.71,22.6,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.72,22.67,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
11,MERCANTIL BRASIL FIN S.A. CFI,1.75,23.15,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.76,23.3,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO SAFRA S.A.,1.77,23.37,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.78,23.61,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
15,SANTINVEST S.A. - CFI,1.79,23.76,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,1.83,24.34,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.84,24.46,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
18,BCO BARIGUI INV FIN S/A,1.85,24.55,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.94,26.0,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO CCB BRASIL S.A.,1.95,26.08,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO DO EST. DO PA S.A.,1.97,26.37,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
22,BRB - BCO DE BRASILIA S.A.,1.97,26.39,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO DO ESTADO DO RS S.A.,1.98,26.52,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
24,BANCO PAN,2.01,27.01,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO AGIBANK S.A.,2.02,27.07,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.05,27.51,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
27,ITAÚ UNIBANCO BM S.A.,2.07,27.88,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.08,27.95,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.01,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.13,28.77,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.15,29.05,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO VOTORANTIM S.A.,2.16,29.25,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO BMG S.A.,2.18,29.48,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO CETELEM S.A.,2.22,30.08,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
35,BCO BS2 S.A.,2.43,33.41,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.5,34.45,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
37,BCO LUSO BRASILEIRO S.A.,2.6,36.13,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.63,36.53,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
39,BIORC FINANCEIRA - CFI S.A.,2.78,38.94,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.52,51.5,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
41,FACTA S.A. CFI,5.63,92.86,220,2014-08-14,14/08/2014 a 20/08/2014,Crédito pessoal consignado público,Pré-fixado
