posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.29,16.57,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.34,17.31,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO SAFRA S.A.,1.44,18.71,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.46,19.05,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.51,19.73,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.9,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.56,20.36,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
8,FINANC ALFA S.A. CFI,1.56,20.39,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.58,20.68,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO MERCANTIL DO BRASIL S.A.,1.61,21.19,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.65,21.65,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.68,22.11,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.7,22.41,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,1.72,22.66,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.73,22.85,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO CETELEM S.A.,1.74,23.0,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO INTER,1.76,23.34,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BRADESCO FINANC. S.A.,1.77,23.48,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
19,KIRTON BANK,1.78,23.54,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO ARBI S.A.,1.79,23.69,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.81,24.02,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO VOTORANTIM S.A.,1.85,24.63,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.89,25.24,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
24,BIORC FINANCEIRA - CFI S.A.,1.94,25.93,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
25,BV FINANCEIRA S.A. CFI,2.07,27.92,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.16,29.21,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO ITAÚ CONSIGNADO S.A.,2.17,29.31,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO BS2 S.A.,2.21,29.98,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO INDUSTRIAL DO BRASIL S.A.,2.52,34.79,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
30,ESTRELA MINEIRA,2.64,36.74,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
31,SOCINAL S.A. CFI,2.8,39.23,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
32,FACTA S.A. CFI,6.04,102.14,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
33,PORTOCRED S.A. - CFI,6.23,106.44,220,2013-07-08,08/07/2013 a 12/07/2013,Crédito pessoal consignado público,Pré-fixado
