posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.4,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.42,18.43,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.47,19.1,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.48,19.29,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.49,19.47,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.88,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.53,19.97,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.55,20.22,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.64,21.5,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO MERCANTIL DO BRASIL S.A.,1.66,21.84,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.68,22.18,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.27,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO SANTANDER (BRASIL) S.A.,1.72,22.64,220,2013-07-23,23/07/2013 a 29/07/2013,Crédito pessoal consignado público,Pré-fixado
