posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.3,16.7,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.41,18.25,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.43,18.56,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.45,18.84,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO MERCANTIL DO BRASIL S.A.,1.45,18.92,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.49,19.48,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.54,20.09,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.56,20.47,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.57,20.6,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.69,22.33,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.72,22.68,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.72,22.74,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.72,22.75,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
14,PARANA BCO S.A.,1.76,23.33,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO DO EST. DO PA S.A.,1.79,23.75,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO FIBRA S.A.,1.8,23.84,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO ARBI S.A.,1.8,23.91,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
18,BRB - BCO DE BRASILIA S.A.,1.8,23.91,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO DAYCOVAL S.A,1.81,24.04,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.82,24.11,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO CETELEM S.A.,1.83,24.3,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO S.A.,1.83,24.33,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.91,25.52,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO VOTORANTIM S.A.,1.92,25.6,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,1.92,25.69,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
26,BIORC FINANCEIRA - CFI S.A.,1.92,25.7,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,1.95,26.08,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
28,BANCOOB,1.95,26.12,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO LUSO BRASILEIRO S.A.,1.96,26.23,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
30,BANCO ITAÚ CONSIGNADO S.A.,2.07,27.89,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO CIFRA,2.11,28.42,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.14,28.87,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
33,SENFF S.A. - CFI,2.17,29.34,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
34,BV FINANCEIRA S.A. CFI,2.19,29.63,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO DO EST. DE SE S.A.,2.19,29.63,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO BS2 S.A.,2.19,29.66,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
37,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.91,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
38,PARATI - CFI S.A.,2.47,34.08,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
39,ESTRELA MINEIRA,2.65,36.8,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.53,51.68,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,7.14,128.89,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
42,FACTA S.A. CFI,7.34,133.96,220,2013-03-08,08/03/2013 a 14/03/2013,Crédito pessoal consignado público,Pré-fixado
