posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.69,22.23,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
2,BANCOOB,1.73,22.87,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.75,23.18,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.79,23.66,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.9,25.29,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO BRADESCO S.A.,1.9,25.3,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.91,25.45,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.91,25.51,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.91,25.52,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
10,KIRTON BANK,1.95,26.03,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
11,BCO ARBI S.A.,1.97,26.32,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,2.0,26.77,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
13,BCO VOTORANTIM S.A.,2.0,26.8,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,2.03,27.23,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,2.05,27.63,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
16,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.02,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,2.12,28.56,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
18,BCO DO ESTADO DO RS S.A.,2.15,29.03,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
19,BCO CCB BRASIL S.A.,2.15,29.09,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO BS2 S.A.,2.17,29.38,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,2.18,29.58,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
22,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.21,29.93,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,2.24,30.39,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
24,BCO DO EST. DE SE S.A.,2.25,30.54,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
25,SANTINVEST S.A. - CFI,2.25,30.58,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO MERCANTIL DO BRASIL S.A.,2.28,30.99,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
27,BCO CETELEM S.A.,2.31,31.47,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.37,32.42,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
29,BANCO INTER,2.49,34.3,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
30,ITAÚ UNIBANCO BM S.A.,2.58,35.8,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.58,35.8,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
32,CCB BRASIL S.A. - CFI,2.74,38.36,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
33,PORTOCRED S.A. - CFI,5.66,93.65,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
34,FACTA S.A. CFI,6.97,124.43,220,2016-07-22,22/07/2016 a 28/07/2016,Crédito pessoal consignado público,Pré-fixado
