posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.35,17.45,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.39,17.98,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.14,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
4,BANCO CIFRA,1.47,19.14,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.47,19.15,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.82,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.54,20.06,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.55,20.2,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.62,21.27,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.62,21.31,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.63,21.42,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.27,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.71,22.63,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.73,22.89,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.74,22.98,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
16,BRB - BCO DE BRASILIA S.A.,1.76,23.29,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.77,23.46,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
18,BANCO INTER,1.78,23.51,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,1.79,23.69,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO DO EST. DO PA S.A.,1.79,23.74,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.79,23.78,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.8,23.92,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO FIBRA S.A.,1.81,23.95,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,1.81,24.02,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,1.92,25.69,220,2013-05-08,08/05/2013 a 14/05/2013,Crédito pessoal consignado público,Pré-fixado
