posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.28,16.47,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.42,18.46,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.46,19.01,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.47,19.16,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.49,19.47,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.86,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.53,20.01,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.54,20.09,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.64,21.52,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.68,22.17,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO MERCANTIL DO BRASIL S.A.,1.68,22.18,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.29,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO ARBI S.A.,1.7,22.4,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.73,22.78,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
15,KIRTON BANK,1.75,23.15,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO BRADESCO FINANC. S.A.,1.75,23.2,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO INTER,1.76,23.23,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.77,23.46,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.78,23.54,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO BARIGUI INV FIN S/A,1.78,23.59,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
21,SANTINVEST S.A. - CFI,1.79,23.67,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.8,23.83,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,1.8,23.84,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.81,24.04,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO FIBRA S.A.,1.82,24.1,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
26,BANCO CIFRA,1.85,24.54,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.98,26.49,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.02,27.18,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DAYCOVAL S.A,2.07,27.91,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.11,28.47,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.11,28.51,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
32,BIORC FINANCEIRA - CFI S.A.,2.11,28.54,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.12,28.64,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO ITAÚ CONSIGNADO S.A.,2.18,29.49,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO LUSO BRASILEIRO S.A.,2.18,29.58,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO CCB BRASIL S.A.,2.26,30.69,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
37,BCO INDUSTRIAL DO BRASIL S.A.,2.42,33.23,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.64,36.71,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
39,BCO AGIBANK S.A.,3.81,56.54,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
40,FACTA S.A. CFI,6.07,102.87,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.19,105.66,220,2013-07-24,24/07/2013 a 30/07/2013,Crédito pessoal consignado público,Pré-fixado
