posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.38,17.86,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.39,18.01,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.16,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.42,18.38,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.48,19.33,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.91,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.57,20.49,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.59,20.86,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.59,20.88,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.66,21.78,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.69,22.22,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.71,22.54,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.72,22.73,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.75,23.11,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.76,23.28,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO ARBI S.A.,1.79,23.69,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
17,KIRTON BANK,1.79,23.79,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DO PA S.A.,1.8,23.81,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.81,24.07,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO FIBRA S.A.,1.82,24.2,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.82,24.21,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCO INTER,1.86,24.73,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO MERCANTIL DO BRASIL S.A.,1.86,24.75,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.92,25.67,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCO CIFRA,1.92,25.69,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.94,25.99,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,1.95,26.01,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.08,27.96,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.08,28.06,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
30,BIORC FINANCEIRA - CFI S.A.,2.17,29.42,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO CCB BRASIL S.A.,2.21,30.05,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO DO EST. DE SE S.A.,2.23,30.23,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
33,BANCO ITAÚ CONSIGNADO S.A.,2.26,30.74,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.28,31.05,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.64,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.65,36.82,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,6.08,102.94,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,6.15,104.58,220,2013-06-03,03/06/2013 a 07/06/2013,Crédito pessoal consignado público,Pré-fixado
