posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.36,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.38,17.89,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO SAFRA S.A.,1.46,19.0,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.47,19.16,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.51,19.73,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,19.99,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.55,20.2,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
8,FINANC ALFA S.A. CFI,1.58,20.74,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.59,20.82,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.62,21.33,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.7,22.39,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO SANTANDER (BRASIL) S.A.,1.7,22.43,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.72,22.72,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.75,23.11,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.75,23.12,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO CETELEM S.A.,1.76,23.27,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO INTER,1.77,23.39,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO ARBI S.A.,1.77,23.42,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.77,23.5,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,1.78,23.65,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.79,23.69,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.8,23.86,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO VOTORANTIM S.A.,1.83,24.37,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
24,BANCO CIFRA,1.86,24.82,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.87,24.92,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
26,KIRTON BANK,1.87,24.96,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BIORC FINANCEIRA - CFI S.A.,1.96,26.28,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.0,26.87,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.06,27.69,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
30,BV FINANCEIRA S.A. CFI,2.07,27.94,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.08,27.99,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO LUSO BRASILEIRO S.A.,2.13,28.72,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.25,30.65,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.44,33.62,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.65,36.84,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.52,51.46,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,6.04,102.17,220,2013-07-01,01/07/2013 a 05/07/2013,Crédito pessoal consignado público,Pré-fixado
