posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.41,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,18.02,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.44,18.73,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.5,19.6,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
5,FINANC ALFA S.A. CFI,1.51,19.76,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO MERCANTIL DO BRASIL S.A.,1.55,20.2,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.55,20.27,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.56,20.44,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
9,CAIXA ECONOMICA FEDERAL,1.61,21.06,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.61,21.1,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO FINANC. S.A.,1.66,21.8,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.67,21.94,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.68,22.11,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.68,22.15,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO DO BRASIL S.A.,1.69,22.3,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
16,BANCOOB,1.71,22.58,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO BARIGUI INV FIN S/A,1.75,23.17,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
18,SANTINVEST S.A. - CFI,1.77,23.38,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,1.77,23.5,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
20,KIRTON BANK,1.8,23.84,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.81,24.0,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.81,24.07,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,1.83,24.33,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
24,BANCO INTER,1.84,24.4,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,1.98,26.48,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,2.0,26.86,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO LUSO BRASILEIRO S.A.,2.0,26.87,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
28,BANCO ITAÚ CONSIGNADO S.A.,2.04,27.47,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DAYCOVAL S.A,2.05,27.59,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DE SE S.A.,2.08,28.04,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
31,BV FINANCEIRA S.A. CFI,2.09,28.16,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.11,28.51,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BMG S.A.,2.13,28.73,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO CIFRA,2.15,29.04,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO INDUSTRIAL DO BRASIL S.A.,2.27,30.94,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
36,FINANSINOS S.A. CFI,2.46,33.82,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
37,BIORC FINANCEIRA - CFI S.A.,2.56,35.5,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.97,42.03,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
39,SOCINAL S.A. CFI,3.54,51.76,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
40,BCO AGIBANK S.A.,3.67,54.17,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.25,106.89,220,2013-08-15,15/08/2013 a 21/08/2013,Crédito pessoal consignado público,Pré-fixado
