posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.45,18.79,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.53,20.0,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.58,20.71,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.6,21.05,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.68,22.15,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.78,23.62,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO DO EST. DO PA S.A.,1.8,23.81,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.81,24.07,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO BARIGUI INV FIN S/A,1.82,24.16,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,1.84,24.39,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.9,25.3,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
12,BANCOOB,1.9,25.36,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.91,25.51,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
14,ITAÚ UNIBANCO BM S.A.,1.93,25.76,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO CRUZEIRO DO SUL S.A.,1.94,25.91,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
16,LECCA CFI S.A.,1.95,26.09,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
17,SANTINVEST S.A. - CFI,2.0,26.76,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,2.01,26.92,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO DO BRASIL S.A.,2.02,27.14,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
20,PARANA BCO S.A.,2.02,27.18,220,2012-03-06,06/03/2012 a 12/03/2012,Crédito pessoal consignado público,Pré-fixado
