posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.25,16.12,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,18.05,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.46,19.0,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.47,19.17,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.52,19.89,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.58,20.7,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.66,21.79,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO FIBRA S.A.,1.7,22.44,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO DO BRASIL S.A.,1.71,22.6,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.74,22.94,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.76,23.34,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO SAFRA S.A.,1.78,23.54,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
13,LECCA CFI S.A.,1.78,23.55,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO DO EST. DO PA S.A.,1.78,23.62,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
15,SANTINVEST S.A. - CFI,1.83,24.27,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
16,BIORC FINANCEIRA - CFI S.A.,1.83,24.28,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
17,KIRTON BANK,1.85,24.61,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.86,24.71,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,1.86,24.72,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.89,25.25,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO CETELEM S.A.,1.9,25.3,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.95,26.01,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO CRUZEIRO DO SUL S.A.,1.95,26.03,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO S.A.,1.99,26.65,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
25,BANCO ORIGINAL,2.02,27.16,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.03,27.28,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO ARBI S.A.,2.04,27.44,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,2.08,27.99,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.1,28.33,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.12,28.56,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
31,BANCO INTER,2.13,28.79,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO VOTORANTIM S.A.,2.14,28.94,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.16,29.26,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.26,30.7,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
35,BCO DO EST. DE SE S.A.,2.27,30.98,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
36,BV FINANCEIRA S.A. CFI,2.28,31.05,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
37,BCO BS2 S.A.,2.36,32.23,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
38,BCV,2.41,33.05,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
39,PARATI - CFI S.A.,2.47,34.08,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
40,BCO FICSA S.A.,2.49,34.4,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
41,SOCINAL S.A. CFI,3.22,46.22,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
42,BANCO SEMEAR,3.85,57.39,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
43,PORTOCRED S.A. - CFI,6.95,124.01,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
44,FACTA S.A. CFI,7.37,134.68,220,2012-08-10,10/08/2012 a 16/08/2012,Crédito pessoal consignado público,Pré-fixado
