posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.33,17.16,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,17.96,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.47,19.12,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO SAFRA S.A.,1.49,19.35,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
5,MERCANTIL BRASIL FIN S.A. CFI,1.49,19.37,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.51,19.77,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
7,FINANC ALFA S.A. CFI,1.52,19.78,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
8,CAIXA ECONOMICA FEDERAL,1.53,19.92,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO MERCANTIL DO BRASIL S.A.,1.58,20.68,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.61,21.16,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.64,21.62,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO SANTANDER (BRASIL) S.A.,1.67,21.99,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO ARBI S.A.,1.69,22.28,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.69,22.3,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO DO BRASIL S.A.,1.7,22.41,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.75,23.08,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO BRADESCO FINANC. S.A.,1.76,23.35,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.78,23.53,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO DO EST. DO PA S.A.,1.79,23.68,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BANCO INTER,1.79,23.68,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
21,PARANA BCO S.A.,1.79,23.76,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.8,23.84,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
23,KIRTON BANK,1.81,23.98,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO FIBRA S.A.,1.82,24.09,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCO CIFRA,1.84,24.5,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
26,ITAÚ UNIBANCO BM S.A.,1.86,24.78,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BIORC FINANCEIRA - CFI S.A.,1.92,25.7,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO VOTORANTIM S.A.,1.95,26.04,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO LUSO BRASILEIRO S.A.,1.95,26.08,220,2013-07-16,16/07/2013 a 22/07/2013,Crédito pessoal consignado público,Pré-fixado
