posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.25,16.0,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,18.01,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.49,19.36,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO BANESTES S.A.,1.5,19.62,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.52,19.89,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
6,FINANC ALFA S.A. CFI,1.53,19.94,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.64,21.48,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.65,21.63,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.65,21.64,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
10,MERCANTIL BRASIL FIN S.A. CFI,1.65,21.7,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO MERCANTIL DO BRASIL S.A.,1.65,21.74,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.67,21.94,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.69,22.23,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BRADESCO FINANC. S.A.,1.73,22.79,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.73,22.82,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
16,BANCO INTER,1.73,22.89,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.74,22.93,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.76,23.28,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BARIGUI INV FIN S/A,1.77,23.42,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
20,SANTINVEST S.A. - CFI,1.77,23.45,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO CETELEM S.A.,1.79,23.75,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,1.81,23.96,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO VOTORANTIM S.A.,1.83,24.29,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
24,KIRTON BANK,1.86,24.72,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
25,BIORC FINANCEIRA - CFI S.A.,1.93,25.79,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,2.02,27.06,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO BS2 S.A.,2.05,27.51,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.06,27.65,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.06,27.75,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.08,28.06,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.15,29.03,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.22,30.07,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO LUSO BRASILEIRO S.A.,2.3,31.44,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
34,BCV,2.31,31.58,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.56,35.36,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.97,42.02,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.52,51.49,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
38,BCO AGIBANK S.A.,3.88,57.87,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
39,PORTOCRED S.A. - CFI,6.21,106.12,220,2013-09-04,04/09/2013 a 10/09/2013,Crédito pessoal consignado público,Pré-fixado
