posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.34,17.28,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.36,17.65,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.41,18.22,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.41,18.24,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.51,19.72,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.87,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.55,20.25,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
8,SANTINVEST S.A. - CFI,1.6,21.04,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.61,21.15,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.62,21.3,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO ARBI S.A.,1.69,22.23,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.69,22.24,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BIORC FINANCEIRA - CFI S.A.,1.69,22.25,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,1.69,22.28,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,1.73,22.92,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.76,23.35,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.77,23.43,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DO PA S.A.,1.79,23.66,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.79,23.74,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.8,23.81,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.81,23.98,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCO INTER,1.86,24.73,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
23,KIRTON BANK,1.86,24.82,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO MERCANTIL DO BRASIL S.A.,1.89,25.24,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.92,25.68,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.94,25.9,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,2.0,26.85,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.05,27.61,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DAYCOVAL S.A,2.05,27.62,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO LUSO BRASILEIRO S.A.,2.14,28.94,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.14,29.0,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.16,29.27,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
33,BANCO ITAÚ CONSIGNADO S.A.,2.21,29.99,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.29,31.23,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO BS2 S.A.,2.33,31.8,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.65,36.94,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,6.09,103.21,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,6.37,109.78,220,2013-06-11,11/06/2013 a 17/06/2013,Crédito pessoal consignado público,Pré-fixado
