posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.5,19.61,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.52,19.77,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.53,19.99,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
4,SANTINVEST S.A. - CFI,1.62,21.31,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.68,22.1,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO ARBI S.A.,1.68,22.15,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.69,22.23,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.69,22.29,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.72,22.63,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.73,22.85,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.75,23.09,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.77,23.49,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.78,23.51,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.79,23.77,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.8,23.84,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.81,24.08,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
17,BANCO PAN,1.82,24.1,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
18,BRB - CFI S/A,1.84,24.42,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
19,MERCANTIL BRASIL FIN S.A. CFI,1.84,24.43,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.88,25.0,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
21,BANCO INTER,1.9,25.29,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO VOTORANTIM S.A.,1.9,25.4,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.91,25.52,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.93,25.75,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,1.94,25.99,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
26,BRB - BCO DE BRASILIA S.A.,1.95,26.06,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,1.98,26.57,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.01,27.03,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.03,27.21,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO DO EST. DE SE S.A.,2.06,27.69,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.13,28.71,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
32,BIORC FINANCEIRA - CFI S.A.,2.16,29.28,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.3,31.44,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.35,32.21,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.4,33.0,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.78,39.04,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
37,SOCINAL S.A. CFI,3.52,51.53,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
38,BCO AGIBANK S.A.,3.54,51.72,220,2014-01-03,03/01/2014 a 09/01/2014,Crédito pessoal consignado público,Pré-fixado
