posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.47,19.15,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO BANESTES S.A.,1.5,19.57,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.51,19.72,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.53,19.99,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
5,SANTINVEST S.A. - CFI,1.63,21.48,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO DO BRASIL S.A.,1.66,21.89,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.68,22.06,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.68,22.07,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
9,BRB - CFI S/A,1.69,22.21,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.69,22.26,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
11,BANCOOB,1.71,22.58,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.71,22.61,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BRADESCO S.A.,1.74,23.03,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.78,23.52,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO MERCANTIL DO BRASIL S.A.,1.79,23.69,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.8,23.91,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.8,23.94,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.81,24.05,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO SAFRA S.A.,1.81,24.06,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
20,BANCO PAN,1.83,24.3,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,1.85,24.61,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
22,MERCANTIL BRASIL FIN S.A. CFI,1.85,24.62,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.86,24.68,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,1.88,25.05,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,1.89,25.14,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,1.93,25.71,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
27,BIORC FINANCEIRA - CFI S.A.,1.95,26.13,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,1.96,26.3,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,1.97,26.32,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO VOTORANTIM S.A.,2.03,27.23,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.07,27.84,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO CCB BRASIL S.A.,2.09,28.22,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BMG S.A.,2.1,28.3,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO DO EST. DE SE S.A.,2.17,29.33,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.19,29.61,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO BS2 S.A.,2.28,31.09,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
37,BCO INDUSTRIAL DO BRASIL S.A.,2.29,31.21,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.7,37.65,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
39,SOCINAL S.A. CFI,3.55,52.0,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
40,BCO AGIBANK S.A.,3.74,55.31,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.15,104.57,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
42,FACTA S.A. CFI,6.17,105.03,220,2013-12-20,20/12/2013 a 27/12/2013,Crédito pessoal consignado público,Pré-fixado
