posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.63,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.54,20.06,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.54,20.18,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.56,20.47,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO DO EST. DE SE S.A.,1.62,21.22,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
6,KIRTON BANK,1.68,22.11,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.69,22.26,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.7,22.36,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO BRADESCO S.A.,1.71,22.5,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.74,23.02,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.75,23.11,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
12,SANTINVEST S.A. - CFI,1.75,23.17,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.78,23.52,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO SAFRA S.A.,1.79,23.76,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
15,MERCANTIL BRASIL FIN S.A. CFI,1.8,23.87,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.85,24.66,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
17,BANCOOB,1.87,24.9,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.87,24.92,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.94,25.93,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO DO ESTADO DO RS S.A.,1.96,26.15,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
21,BRB - BCO DE BRASILIA S.A.,1.98,26.51,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO DO EST. DO PA S.A.,1.99,26.62,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO CCB BRASIL S.A.,1.99,26.65,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
24,BANCO PAN,2.0,26.76,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,2.02,27.12,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.04,27.45,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
27,BV FINANCEIRA S.A. CFI,2.07,27.9,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
28,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.02,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
29,ITAÚ UNIBANCO BM S.A.,2.09,28.16,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.12,28.6,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO AGIBANK S.A.,2.17,29.37,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.18,29.54,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO CETELEM S.A.,2.22,30.11,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.3,31.35,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
35,BCO BS2 S.A.,2.34,31.96,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
36,CCB BRASIL S.A. - CFI,2.43,33.43,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
37,ESTRELA MINEIRA,2.63,36.48,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
38,BCO LUSO BRASILEIRO S.A.,2.63,36.54,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
39,BIORC FINANCEIRA - CFI S.A.,2.73,38.18,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.37,48.92,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.04,102.2,220,2014-08-08,08/08/2014 a 14/08/2014,Crédito pessoal consignado público,Pré-fixado
