posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.48,19.27,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.5,19.62,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.53,19.93,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
4,SANTINVEST S.A. - CFI,1.62,21.27,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.68,22.18,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO DO BRASIL S.A.,1.69,22.27,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.69,22.27,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.71,22.58,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
9,KIRTON BANK,1.74,23.02,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.74,23.05,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO SAFRA S.A.,1.75,23.16,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO MERCANTIL DO BRASIL S.A.,1.76,23.32,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
13,PARANA BCO S.A.,1.77,23.39,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.77,23.5,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
15,BRB - CFI S/A,1.79,23.7,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
16,MERCANTIL BRASIL FIN S.A. CFI,1.82,24.19,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO DO EST. DO PA S.A.,1.82,24.2,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
18,BANCO PAN,1.84,24.4,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.84,24.51,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
20,BCO BRADESCO FINANC. S.A.,1.88,25.02,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO VOTORANTIM S.A.,1.89,25.16,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.89,25.2,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
23,BANCOOB,1.92,25.59,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO DAYCOVAL S.A,1.95,26.04,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
25,BRB - BCO DE BRASILIA S.A.,1.96,26.18,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
26,ITAÚ UNIBANCO BM S.A.,1.96,26.2,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,2.02,27.14,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.03,27.32,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.06,27.78,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
30,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.0,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.17,29.42,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
32,BIORC FINANCEIRA - CFI S.A.,2.28,31.02,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.32,31.74,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.38,32.55,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.78,39.01,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.52,51.48,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
37,BCO AGIBANK S.A.,3.6,52.86,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,6.1,103.58,220,2014-01-08,08/01/2014 a 14/01/2014,Crédito pessoal consignado público,Pré-fixado
