posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.39,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.4,18.15,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.45,18.91,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.46,18.99,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.52,19.8,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.59,20.87,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.62,21.26,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO FIBRA S.A.,1.69,22.25,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO DO BRASIL S.A.,1.71,22.63,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
10,LECCA CFI S.A.,1.75,23.12,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
11,BRB - BCO DE BRASILIA S.A.,1.75,23.2,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO SAFRA S.A.,1.76,23.23,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.77,23.38,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO DO EST. DO PA S.A.,1.79,23.66,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
15,SANTINVEST S.A. - CFI,1.83,24.28,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
16,KIRTON BANK,1.84,24.46,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.87,24.89,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
18,ITAÚ UNIBANCO BM S.A.,1.88,24.99,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
19,BCO CRUZEIRO DO SUL S.A.,1.88,25.06,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,1.88,25.08,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO CETELEM S.A.,1.91,25.47,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO S.A.,2.0,26.84,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
23,BANCOOB,2.01,27.01,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
24,BANCO ORIGINAL,2.03,27.22,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.04,27.35,220,2012-08-07,07/08/2012 a 13/08/2012,Crédito pessoal consignado público,Pré-fixado
