posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.31,16.95,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.41,18.31,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.41,18.36,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO MERCANTIL DO BRASIL S.A.,1.44,18.71,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.49,19.48,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,20.01,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.56,20.41,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.56,20.44,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.63,21.35,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.63,21.48,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.71,22.61,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.72,22.66,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.74,22.93,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO FIBRA S.A.,1.77,23.44,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BRADESCO S.A.,1.78,23.54,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
16,SENFF S.A. - CFI,1.78,23.57,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.78,23.61,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DO PA S.A.,1.8,23.8,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.8,23.87,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
20,BIORC FINANCEIRA - CFI S.A.,1.83,24.35,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
21,BANCOOB,1.85,24.6,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,1.85,24.62,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.85,24.65,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO ARBI S.A.,1.87,24.87,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,1.88,25.02,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,1.89,25.2,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO INTER,1.94,25.98,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO VOTORANTIM S.A.,1.95,26.14,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.08,28.01,220,2013-04-02,02/04/2013 a 08/04/2013,Crédito pessoal consignado público,Pré-fixado
