posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.27,16.34,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.4,18.13,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.2,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.52,19.78,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.52,19.87,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO MERCANTIL DO BRASIL S.A.,1.55,20.2,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.55,20.22,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.55,20.3,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.61,21.09,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.71,22.53,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.71,22.58,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.71,22.63,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.72,22.68,220,2013-04-11,11/04/2013 a 17/04/2013,Crédito pessoal consignado público,Pré-fixado
