posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO BMG S.A.,1.68,22.19,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.74,22.97,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
3,BANCOOB,1.78,23.53,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.82,24.11,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
5,FINANC ALFA S.A. CFI,1.83,24.37,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
6,BCO BARIGUI INV FIN S/A,1.89,25.12,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.89,25.16,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.89,25.19,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
9,CAIXA ECONOMICA FEDERAL,1.9,25.33,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.91,25.42,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
11,KIRTON BANK,1.91,25.44,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.96,26.23,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.98,26.47,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.98,26.48,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,2.03,27.23,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
16,BCO MERCANTIL DO BRASIL S.A.,2.04,27.42,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
17,BCO VOTORANTIM S.A.,2.04,27.49,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
18,BANCO ITAÚ CONSIGNADO S.A.,2.06,27.78,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
19,BCO DO BRASIL S.A.,2.08,28.0,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
20,BCO CCB BRASIL S.A.,2.09,28.22,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
21,BCO DO ESTADO DO RS S.A.,2.16,29.28,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
22,BANCO PAN,2.16,29.28,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
23,SANTINVEST S.A. - CFI,2.19,29.69,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
24,SENFF S.A. - CFI,2.2,29.78,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
25,BCO BS2 S.A.,2.21,29.99,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
26,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.21,30.0,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.23,30.36,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
28,BCO DO EST. DO PA S.A.,2.26,30.71,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
29,BCO CETELEM S.A.,2.27,30.9,220,2016-04-07,07/04/2016 a 13/04/2016,Crédito pessoal consignado público,Pré-fixado
