posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.32,17.1,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.46,18.94,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.47,19.08,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.51,19.72,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.53,20.04,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.58,20.7,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.69,22.31,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.73,22.88,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.73,22.91,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO DO EST. DO PA S.A.,1.78,23.65,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.8,23.81,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.83,24.3,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
13,LECCA CFI S.A.,1.85,24.58,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,1.88,25.02,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
15,BCO CRUZEIRO DO SUL S.A.,1.9,25.32,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
16,ITAÚ UNIBANCO BM S.A.,1.9,25.35,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
17,BIORC FINANCEIRA - CFI S.A.,1.91,25.55,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
18,KIRTON BANK,1.92,25.7,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
19,SANTINVEST S.A. - CFI,1.93,25.72,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.93,25.78,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
21,PARANA BCO S.A.,1.96,26.22,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO ARBI S.A.,1.97,26.42,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO S.A.,2.01,26.9,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
24,BANCO ORIGINAL,2.04,27.45,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO BRADESCO FINANC. S.A.,2.08,28.09,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
26,BANCOOB,2.09,28.15,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,2.11,28.41,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO BMG S.A.,2.25,30.53,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.25,30.59,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
30,BCV,2.26,30.74,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO CCB BRASIL S.A.,2.27,30.94,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO LUSO BRASILEIRO S.A.,2.28,31.14,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO VOTORANTIM S.A.,2.29,31.25,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
34,BCO DAYCOVAL S.A,2.31,31.47,220,2012-06-20,20/06/2012 a 26/06/2012,Crédito pessoal consignado público,Pré-fixado
