posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.27,16.41,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.41,18.34,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.43,18.52,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO MERCANTIL DO BRASIL S.A.,1.43,18.52,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.47,19.06,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.81,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.55,20.29,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.61,21.17,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,1.66,21.77,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.67,21.95,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.71,22.6,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.71,22.62,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.74,23.04,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BRADESCO S.A.,1.76,23.23,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.77,23.48,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
16,SENFF S.A. - CFI,1.78,23.57,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
17,BIORC FINANCEIRA - CFI S.A.,1.79,23.72,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
18,BANCOOB,1.79,23.78,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO DO EST. DO PA S.A.,1.8,23.82,220,2013-03-26,26/03/2013 a 02/04/2013,Crédito pessoal consignado público,Pré-fixado
