posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.27,16.35,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.36,17.6,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.39,18.06,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.51,19.75,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.54,20.07,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.54,20.11,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.56,20.43,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.61,21.17,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.65,21.64,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.7,22.46,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.71,22.55,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.72,22.7,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.72,22.71,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.72,22.72,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BRADESCO S.A.,1.77,23.46,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.79,23.66,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
17,ITAÚ UNIBANCO BM S.A.,1.8,23.91,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO FIBRA S.A.,1.82,24.12,220,2013-04-16,16/04/2013 a 22/04/2013,Crédito pessoal consignado público,Pré-fixado
