posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.27,16.32,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.36,17.58,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO SAFRA S.A.,1.48,19.22,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.51,19.7,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.51,19.73,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,19.91,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.54,20.09,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
8,FINANC ALFA S.A. CFI,1.57,20.55,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.6,20.91,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.62,21.22,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.65,21.75,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.28,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.71,22.6,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO ARBI S.A.,1.73,22.78,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,1.74,23.06,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.75,23.13,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,1.75,23.16,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
18,BANCO INTER,1.75,23.16,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,1.76,23.3,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO BRADESCO FINANC. S.A.,1.77,23.36,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO FIBRA S.A.,1.77,23.37,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCOOB,1.79,23.75,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,1.8,23.89,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
24,BIORC FINANCEIRA - CFI S.A.,1.83,24.31,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.86,24.76,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
26,BANCO CIFRA,1.87,24.83,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.87,24.94,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
28,KIRTON BANK,1.93,25.79,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DAYCOVAL S.A,1.98,26.5,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.08,27.98,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
31,BANCO ITAÚ CONSIGNADO S.A.,2.08,28.01,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO LUSO BRASILEIRO S.A.,2.09,28.24,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
33,BV FINANCEIRA S.A. CFI,2.11,28.52,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.53,34.88,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
35,ESTRELA MINEIRA,2.64,36.77,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
36,SOCINAL S.A. CFI,3.52,51.46,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
37,FACTA S.A. CFI,5.9,98.9,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
38,PORTOCRED S.A. - CFI,6.03,101.85,220,2013-06-28,28/06/2013 a 04/07/2013,Crédito pessoal consignado público,Pré-fixado
