posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.74,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.56,20.41,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.56,20.42,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.61,21.07,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO ARBI S.A.,1.62,21.26,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
6,BANCOOB,1.65,21.75,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.67,22.02,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
8,KIRTON BANK,1.69,22.26,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
9,BCO BANESTES S.A.,1.71,22.55,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.72,22.65,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
11,SANTINVEST S.A. - CFI,1.72,22.72,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO BRADESCO S.A.,1.72,22.78,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
13,MERCANTIL BRASIL FIN S.A. CFI,1.73,22.84,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO DO BRASIL S.A.,1.77,23.43,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO MERCANTIL DO BRASIL S.A.,1.8,23.94,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.84,24.52,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.85,24.55,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
18,BANCO CIFRA,1.9,25.34,220,2014-07-07,07/07/2014 a 11/07/2014,Crédito pessoal consignado público,Pré-fixado
