posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.26,16.15,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.42,18.48,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.44,18.71,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.49,19.35,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.52,19.83,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
6,MERCANTIL BRASIL FIN S.A. CFI,1.53,19.98,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.54,20.06,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.57,20.56,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO MERCANTIL DO BRASIL S.A.,1.58,20.72,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.66,21.83,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.68,22.13,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.69,22.23,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.72,22.68,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.72,22.72,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.73,22.86,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.73,22.86,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO BRADESCO FINANC. S.A.,1.76,23.34,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.77,23.47,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCO CIFRA,1.78,23.57,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO SANTANDER (BRASIL) S.A.,1.78,23.57,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO ARBI S.A.,1.78,23.61,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
22,BANCO INTER,1.79,23.75,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
23,SANTINVEST S.A. - CFI,1.82,24.23,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO FIBRA S.A.,1.83,24.24,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
25,ITAÚ UNIBANCO BM S.A.,1.83,24.32,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.92,25.69,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
27,BIORC FINANCEIRA - CFI S.A.,1.99,26.73,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,2.0,26.75,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
29,BV FINANCEIRA S.A. CFI,2.01,26.96,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO DAYCOVAL S.A,2.08,28.07,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO CCB BRASIL S.A.,2.09,28.13,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.1,28.33,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.15,29.12,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO ITAÚ CONSIGNADO S.A.,2.16,29.25,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
35,PARATI - CFI S.A.,2.3,31.32,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.74,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
37,SENFF S.A. - CFI,2.33,31.79,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.69,37.46,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
39,SOCINAL S.A. CFI,3.53,51.62,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
40,BCO AGIBANK S.A.,3.81,56.55,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
41,FACTA S.A. CFI,5.98,100.74,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
42,PORTOCRED S.A. - CFI,6.24,106.83,220,2013-08-01,01/08/2013 a 07/08/2013,Crédito pessoal consignado público,Pré-fixado
