posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.28,16.52,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.39,17.99,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.44,18.72,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.49,19.39,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.5,19.6,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO MERCANTIL DO BRASIL S.A.,1.54,20.13,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.55,20.28,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.56,20.43,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
9,CAIXA ECONOMICA FEDERAL,1.61,21.11,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO ARBI S.A.,1.66,21.88,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.67,21.99,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.68,22.13,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO DO BRASIL S.A.,1.69,22.29,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO SANTANDER (BRASIL) S.A.,1.7,22.35,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO BARIGUI INV FIN S/A,1.75,23.16,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
16,SANTINVEST S.A. - CFI,1.76,23.35,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.77,23.48,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BRADESCO FINANC. S.A.,1.77,23.5,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCOOB,1.79,23.76,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.8,23.92,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
21,KIRTON BANK,1.81,23.96,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO FIBRA S.A.,1.81,24.03,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.82,24.1,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,1.85,24.63,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,1.96,26.28,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO CCB BRASIL S.A.,1.98,26.54,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO DAYCOVAL S.A,2.04,27.43,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.06,27.72,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO DO EST. DE SE S.A.,2.09,28.13,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
30,BANCO ITAÚ CONSIGNADO S.A.,2.09,28.23,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.11,28.41,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO LUSO BRASILEIRO S.A.,2.11,28.51,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO BS2 S.A.,2.14,28.91,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO INDUSTRIAL DO BRASIL S.A.,2.31,31.51,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.33,31.86,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
36,BIORC FINANCEIRA - CFI S.A.,2.38,32.65,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
37,FINANSINOS S.A. CFI,2.46,33.82,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.98,42.22,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
39,SOCINAL S.A. CFI,3.52,51.45,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
40,BCO AGIBANK S.A.,3.71,54.74,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.24,106.64,220,2013-08-14,14/08/2013 a 20/08/2013,Crédito pessoal consignado público,Pré-fixado
