posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.29,16.62,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.38,17.83,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.21,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO MERCANTIL DO BRASIL S.A.,1.42,18.44,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO DO ESTADO DO RS S.A.,1.49,19.35,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.49,19.37,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.53,20.04,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.55,20.3,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.57,20.62,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.67,22.05,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.72,22.66,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.72,22.67,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.73,22.86,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
14,BIORC FINANCEIRA - CFI S.A.,1.76,23.25,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
15,PARANA BCO S.A.,1.76,23.32,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO ARBI S.A.,1.76,23.33,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO DO EST. DO PA S.A.,1.79,23.67,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
18,BRB - BCO DE BRASILIA S.A.,1.8,23.8,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO FIBRA S.A.,1.82,24.09,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO BRADESCO S.A.,1.82,24.14,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
21,ITAÚ UNIBANCO BM S.A.,1.82,24.16,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.84,24.52,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DAYCOVAL S.A,1.85,24.6,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO FINANC. S.A.,1.9,25.29,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCOOB,1.94,25.92,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,1.94,25.97,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.96,26.26,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
28,BANCO INTER,1.97,26.42,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.0,26.8,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO INDUSTRIAL DO BRASIL S.A.,2.11,28.41,220,2013-03-14,14/03/2013 a 20/03/2013,Crédito pessoal consignado público,Pré-fixado
