posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.39,17.97,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.39,17.98,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.47,19.19,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
4,CAIXA ECONOMICA FEDERAL,1.53,19.92,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
5,FINANC ALFA S.A. CFI,1.53,19.92,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.53,19.94,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
7,MERCANTIL BRASIL FIN S.A. CFI,1.6,20.92,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO DO BRASIL S.A.,1.61,21.14,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.65,21.74,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
10,BRB - BCO DE BRASILIA S.A.,1.66,21.8,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.66,21.87,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
12,SANTINVEST S.A. - CFI,1.68,22.11,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.68,22.12,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.7,22.42,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO SAFRA S.A.,1.73,22.87,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.76,23.27,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
17,ITAÚ UNIBANCO BM S.A.,1.78,23.58,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO ARBI S.A.,1.79,23.7,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.79,23.76,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO DO EST. DO PA S.A.,1.8,23.93,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
21,PARANA BCO S.A.,1.81,24.04,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.83,24.32,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCO INTER,1.92,25.59,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
24,BIORC FINANCEIRA - CFI S.A.,1.96,26.18,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,1.98,26.46,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
26,KIRTON BANK,2.01,26.97,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,2.01,27.0,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.02,27.19,220,2013-09-23,23/09/2013 a 27/09/2013,Crédito pessoal consignado público,Pré-fixado
