posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.28,16.47,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.38,17.87,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.38,17.88,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.49,19.38,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.5,19.51,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.54,20.12,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.55,20.31,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.57,20.61,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.62,21.22,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.7,22.42,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.71,22.5,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO BARIGUI INV FIN S/A,1.72,22.69,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
13,BANCOOB,1.73,22.92,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
14,KIRTON BANK,1.75,23.07,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,1.75,23.16,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
16,BIORC FINANCEIRA - CFI S.A.,1.77,23.36,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.77,23.47,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
18,SENFF S.A. - CFI,1.78,23.57,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO FIBRA S.A.,1.79,23.75,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
20,ITAÚ UNIBANCO BM S.A.,1.8,23.87,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO DO EST. DO PA S.A.,1.8,23.9,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,1.82,24.14,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO CETELEM S.A.,1.83,24.26,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO MERCANTIL DO BRASIL S.A.,1.88,25.06,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO ARBI S.A.,1.89,25.15,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,1.89,25.2,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO INTER,1.9,25.29,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,1.9,25.37,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO VOTORANTIM S.A.,2.05,27.59,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.07,27.85,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO DO EST. DE SE S.A.,2.08,27.97,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BMG S.A.,2.08,28.09,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.16,29.24,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
34,BV FINANCEIRA S.A. CFI,2.17,29.44,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO CIFRA,2.24,30.47,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
36,BANCO ITAÚ CONSIGNADO S.A.,2.26,30.77,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
37,BCO BS2 S.A.,2.29,31.24,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
38,PARATI - CFI S.A.,2.3,31.3,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
39,ESTRELA MINEIRA,2.64,36.77,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
40,PORTOCRED S.A. - CFI,6.06,102.59,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
41,FACTA S.A. CFI,6.94,123.79,220,2013-04-25,25/04/2013 a 02/05/2013,Crédito pessoal consignado público,Pré-fixado
