posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.31,16.84,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
2,BRB - CFI S/A,1.4,18.16,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.43,18.52,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.48,19.28,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.54,20.06,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.6,20.93,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
7,LECCA CFI S.A.,1.71,22.57,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.72,22.68,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
9,BRB - BCO DE BRASILIA S.A.,1.75,23.19,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
10,BCO SAFRA S.A.,1.76,23.34,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.78,23.56,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
12,BCO DO EST. DO PA S.A.,1.79,23.71,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
13,SANTINVEST S.A. - CFI,1.81,24.07,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.85,24.58,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
15,KIRTON BANK,1.85,24.61,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
16,BCO CRUZEIRO DO SUL S.A.,1.86,24.68,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO DO BRASIL S.A.,1.88,25.01,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.89,25.17,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
19,BANCO ORIGINAL,1.92,25.6,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
20,PARANA BCO S.A.,1.92,25.65,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,1.95,26.11,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
22,BIORC FINANCEIRA - CFI S.A.,1.99,26.74,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
23,ITAÚ UNIBANCO BM S.A.,2.0,26.75,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
24,BCO ARBI S.A.,2.05,27.54,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
25,BCO CCB BRASIL S.A.,2.08,28.01,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO S.A.,2.1,28.3,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO BRADESCO FINANC. S.A.,2.1,28.39,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,2.14,28.92,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO VOTORANTIM S.A.,2.16,29.18,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
30,BANCO INTER,2.18,29.61,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.2,29.88,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO DO EST. DE SE S.A.,2.23,30.35,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
33,BCO BMG S.A.,2.25,30.57,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
34,BV FINANCEIRA S.A. CFI,2.27,30.84,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
35,BCV,2.27,30.87,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
36,BCO DAYCOVAL S.A,2.29,31.24,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
37,CCB BRASIL S.A. - CFI,2.39,32.81,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
38,BCO BS2 S.A.,2.48,34.1,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
39,BCO FICSA S.A.,2.49,34.41,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.44,50.09,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
41,BANIF BRASIL BM S.A.,3.81,56.68,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
42,BANCO SEMEAR,3.82,56.78,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
43,PORTOCRED S.A. - CFI,7.16,129.34,220,2012-07-09,09/07/2012 a 13/07/2012,Crédito pessoal consignado público,Pré-fixado
