posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.51,19.74,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.54,20.19,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
3,CAIXA ECONOMICA FEDERAL,1.59,20.87,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.61,21.07,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
5,BCO SANTANDER (BRASIL) S.A.,1.64,21.49,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO ARBI S.A.,1.64,21.59,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
7,SANTINVEST S.A. - CFI,1.64,21.62,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
8,BANCOOB,1.67,22.02,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
9,KIRTON BANK,1.68,22.18,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO BANESTES S.A.,1.69,22.29,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.7,22.45,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
12,MERCANTIL BRASIL FIN S.A. CFI,1.7,22.46,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
13,BCO BRADESCO S.A.,1.73,22.82,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO SAFRA S.A.,1.73,22.87,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO MERCANTIL DO BRASIL S.A.,1.76,23.26,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.83,24.38,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO BARIGUI INV FIN S/A,1.84,24.45,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
18,BANCO INTER,1.9,25.28,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
19,BRB - BCO DE BRASILIA S.A.,1.95,26.04,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
20,BANCO CIFRA,1.97,26.38,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
21,BCO CCB BRASIL S.A.,1.97,26.41,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO DO EST. DO PA S.A.,1.98,26.57,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
23,BANCO PAN,2.02,27.13,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
24,ITAÚ UNIBANCO BM S.A.,2.02,27.18,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO DO ESTADO DO RS S.A.,2.03,27.26,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
26,BCO BRADESCO FINANC. S.A.,2.04,27.42,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,2.06,27.7,220,2014-06-20,20/06/2014 a 26/06/2014,Crédito pessoal consignado público,Pré-fixado
