posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.37,17.78,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.39,17.95,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.4,18.21,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.47,19.15,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.52,19.78,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.54,20.07,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.54,20.09,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.62,21.22,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.64,21.5,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.64,21.6,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.69,22.31,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.71,22.59,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO ARBI S.A.,1.73,22.83,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.75,23.08,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
15,BRB - BCO DE BRASILIA S.A.,1.76,23.32,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.76,23.34,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
17,BANCO INTER,1.78,23.51,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO MERCANTIL DO BRASIL S.A.,1.79,23.75,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO DO EST. DO PA S.A.,1.79,23.77,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO FIBRA S.A.,1.8,23.8,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO BRADESCO FINANC. S.A.,1.8,23.81,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO CETELEM S.A.,1.81,24.07,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCOOB,1.84,24.38,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO DAYCOVAL S.A,1.92,25.62,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
25,BIORC FINANCEIRA - CFI S.A.,1.92,25.63,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.92,25.64,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
27,ITAÚ UNIBANCO BM S.A.,1.96,26.16,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,1.98,26.45,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.02,27.17,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.07,27.85,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
31,BV FINANCEIRA S.A. CFI,2.08,27.97,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO BS2 S.A.,2.24,30.42,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO INDUSTRIAL DO BRASIL S.A.,2.29,31.22,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO ITAÚ CONSIGNADO S.A.,2.29,31.26,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.38,32.55,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
36,ESTRELA MINEIRA,2.65,36.79,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
37,PORTOCRED S.A. - CFI,6.14,104.5,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
38,FACTA S.A. CFI,7.25,131.6,220,2013-05-07,07/05/2013 a 13/05/2013,Crédito pessoal consignado público,Pré-fixado
