posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BANCOOB,1.86,24.79,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
2,BRB - BCO DE BRASILIA S.A.,1.92,25.58,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
3,GAZINCRED S.A. SCFI,2.02,27.19,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
4,BCO DO EST. DO PA S.A.,2.1,28.38,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
5,BANCO SEMEAR,2.13,28.82,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
6,BCO SAFRA S.A.,2.14,28.92,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,2.15,29.03,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
8,CCB BRASIL S.A. - CFI,2.15,29.09,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
9,BCO DO ESTADO DO RS S.A.,2.16,29.17,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
10,BCO BANESTES S.A.,2.16,29.22,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
11,BANCO ITAÚ CONSIGNADO S.A.,2.16,29.3,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
12,BANCO INTER,2.17,29.45,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
13,BCO DAYCOVAL S.A,2.18,29.48,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
14,BCO OLÉ BONSUCESSO CONSIGNADO S.A.,2.18,29.57,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
15,BANCO BRADESCARD,2.19,29.67,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
16,BCO ARBI S.A.,2.19,29.68,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
17,CREDIARE CFI S.A.,2.2,29.89,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
18,PARANA BCO S.A.,2.21,29.92,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
19,BCO MERCANTIL DO BRASIL S.A.,2.23,30.23,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
20,BCO BRADESCO S.A.,2.24,30.46,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
21,PARATI - CFI S.A.,2.25,30.59,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
22,BANCO CBSS,2.25,30.62,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
23,BCO SANTANDER (BRASIL) S.A.,2.27,30.92,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
24,BCO BARIGUI INV FIN S/A,2.27,30.98,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
25,BANCO PAN,2.29,31.24,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
26,BCO VOTORANTIM S.A.,2.3,31.38,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
27,BCO DO NORDESTE DO BRASIL S.A.,2.32,31.69,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
28,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.73,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
29,MERCANTIL BRASIL FIN S.A. CFI,2.33,31.81,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
30,BCO BRADESCO FINANC. S.A.,2.33,31.87,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
31,BCO DO BRASIL S.A.,2.33,31.9,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
32,BCO CETELEM S.A.,2.34,32.0,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
33,ITAÚ UNIBANCO BM S.A.,2.36,32.34,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
34,FINANC ALFA S.A. CFI,2.37,32.48,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
35,AGIBANK FINANCEIRA,2.38,32.58,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
36,KIRTON BANK,2.39,32.69,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
37,FACTA S.A. CFI,2.71,37.86,218,2016-08-24,24/08/2016 a 30/08/2016,Crédito consignado INSS,Pré-fixado
