posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.34,17.36,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.39,18.05,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.39,18.08,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.47,19.12,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
5,CAIXA ECONOMICA FEDERAL,1.51,19.74,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.51,19.76,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.55,20.22,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BRADESCO S.A.,1.57,20.53,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.58,20.75,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO SANTANDER (BRASIL) S.A.,1.63,21.43,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.69,22.21,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
12,KIRTON BANK,1.69,22.28,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
13,BCO BARIGUI INV FIN S/A,1.73,22.88,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.73,22.88,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
15,BANCO INTER,1.78,23.6,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO DO EST. DO PA S.A.,1.8,23.82,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
17,PARANA BCO S.A.,1.8,23.82,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO CETELEM S.A.,1.82,24.2,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO FIBRA S.A.,1.82,24.23,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
20,BANCOOB,1.83,24.26,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO MERCANTIL DO BRASIL S.A.,1.83,24.35,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO ARBI S.A.,1.84,24.46,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO BRADESCO FINANC. S.A.,1.84,24.51,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO LUSO BRASILEIRO S.A.,1.92,25.67,220,2013-05-28,28/05/2013 a 04/06/2013,Crédito pessoal consignado público,Pré-fixado
