posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.34,17.33,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.4,18.17,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.41,18.26,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO MERCANTIL DO BRASIL S.A.,1.44,18.72,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO SAFRA S.A.,1.5,19.53,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.53,19.96,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO DO ESTADO DO RS S.A.,1.54,20.19,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO BANESTES S.A.,1.57,20.5,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.61,21.11,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
10,SANTINVEST S.A. - CFI,1.67,22.04,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO DO BRASIL S.A.,1.71,22.61,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.75,23.07,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.75,23.15,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
14,BCO BARIGUI INV FIN S/A,1.75,23.2,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
15,SENFF S.A. - CFI,1.78,23.57,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO BRADESCO S.A.,1.78,23.58,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
17,BCO FIBRA S.A.,1.79,23.69,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DO PA S.A.,1.79,23.76,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO CETELEM S.A.,1.8,23.85,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO BRADESCO FINANC. S.A.,1.84,24.46,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
21,BIORC FINANCEIRA - CFI S.A.,1.84,24.51,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,1.84,24.51,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
23,BANCOOB,1.85,24.53,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO ARBI S.A.,1.86,24.69,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO DAYCOVAL S.A,1.88,25.11,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO VOTORANTIM S.A.,1.92,25.63,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
27,BANCO INTER,1.93,25.74,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
28,BCO LUSO BRASILEIRO S.A.,1.95,26.07,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO CCB BRASIL S.A.,2.08,28.09,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO BMG S.A.,2.1,28.27,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
31,BV FINANCEIRA S.A. CFI,2.15,29.07,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
32,BCO INDUSTRIAL DO BRASIL S.A.,2.17,29.45,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO DO EST. DE SE S.A.,2.19,29.61,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
34,BANCO CIFRA,2.22,30.07,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
35,BCO BS2 S.A.,2.22,30.14,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
36,BANCO ITAÚ CONSIGNADO S.A.,2.29,31.19,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
37,PARATI - CFI S.A.,2.58,35.76,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.64,36.75,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
39,PORTOCRED S.A. - CFI,6.26,107.25,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
40,FACTA S.A. CFI,7.33,133.76,220,2013-04-04,04/04/2013 a 10/04/2013,Crédito pessoal consignado público,Pré-fixado
