posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO ALFA S.A.,1.5,19.5,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
2,CAIXA ECONOMICA FEDERAL,1.53,20.04,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.54,20.08,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
4,BRB - CFI S/A,1.66,21.88,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
5,KIRTON BANK,1.67,21.99,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
6,BCO BANESTES S.A.,1.68,22.09,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
7,BCO SANTANDER (BRASIL) S.A.,1.68,22.14,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
8,MERCANTIL BRASIL FIN S.A. CFI,1.69,22.26,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
9,BANCOOB,1.7,22.35,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.7,22.4,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
11,BCO SAFRA S.A.,1.71,22.63,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.74,23.03,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
13,SANTINVEST S.A. - CFI,1.77,23.44,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
14,BCO MERCANTIL DO BRASIL S.A.,1.79,23.73,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.8,23.79,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.82,24.22,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
17,BCO BARIGUI INV FIN S/A,1.86,24.68,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
18,BCO DO EST. DO PA S.A.,1.97,26.39,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.98,26.55,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
20,BRB - BCO DE BRASILIA S.A.,2.0,26.76,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
21,BANCO PAN,2.0,26.83,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
22,BCO CCB BRASIL S.A.,2.01,26.91,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
23,BCO DO ESTADO DO RS S.A.,2.02,27.08,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
24,BCO BRADESCO FINANC. S.A.,2.06,27.74,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
25,BCO VOTORANTIM S.A.,2.07,27.93,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
26,ITAÚ UNIBANCO BM S.A.,2.08,27.98,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
27,BCO DO EST. DE SE S.A.,2.09,28.16,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
28,BCO DAYCOVAL S.A,2.1,28.32,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
29,BANCO ITAÚ CONSIGNADO S.A.,2.13,28.75,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
30,BV FINANCEIRA S.A. CFI,2.17,29.4,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.2,29.8,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
32,BCO CETELEM S.A.,2.25,30.59,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
33,BCO LUSO BRASILEIRO S.A.,2.32,31.6,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.36,32.25,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
35,CCB BRASIL S.A. - CFI,2.39,32.81,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
36,BCO INDUSTRIAL DO BRASIL S.A.,2.41,33.06,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
37,BCO AGIBANK S.A.,2.54,35.1,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
38,BIORC FINANCEIRA - CFI S.A.,2.62,36.43,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
39,ESTRELA MINEIRA,2.62,36.44,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
40,SOCINAL S.A. CFI,3.53,51.57,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
41,PORTOCRED S.A. - CFI,6.09,103.29,220,2014-07-30,30/07/2014 a 05/08/2014,Crédito pessoal consignado público,Pré-fixado
