posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO DO ESTADO DO RS S.A.,1.47,19.1,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
2,FINANC ALFA S.A. CFI,1.53,20.04,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.6,20.97,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.6,21.02,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
5,BCO BANESTES S.A.,1.69,22.28,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
6,BCO DO EST. DO PA S.A.,1.79,23.79,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
7,BCO SAFRA S.A.,1.8,23.81,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
8,BCO BARIGUI INV FIN S/A,1.82,24.12,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
9,BCO SANTANDER (BRASIL) S.A.,1.82,24.14,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
10,CAIXA ECONOMICA FEDERAL,1.84,24.46,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
11,BANCOOB,1.85,24.57,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
12,BRB - BCO DE BRASILIA S.A.,1.9,25.37,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
13,BCO MERCANTIL DO BRASIL S.A.,1.92,25.58,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
14,BCO CRUZEIRO DO SUL S.A.,1.92,25.66,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
15,ITAÚ UNIBANCO BM S.A.,1.93,25.81,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
16,LECCA CFI S.A.,1.98,26.54,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
17,BCO CETELEM S.A.,2.01,26.93,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
18,BCO DO BRASIL S.A.,2.01,27.04,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
19,PARANA BCO S.A.,2.03,27.28,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
20,SANTINVEST S.A. - CFI,2.04,27.37,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
21,KIRTON BANK,2.1,28.31,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
22,BCO FIBRA S.A.,2.12,28.63,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
23,BCO VOTORANTIM S.A.,2.13,28.8,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
24,BANCO ORIGINAL,2.13,28.81,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
25,BIORC FINANCEIRA - CFI S.A.,2.14,29.0,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
26,BCO LUSO BRASILEIRO S.A.,2.15,29.15,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
27,BCO CCB BRASIL S.A.,2.19,29.7,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
28,BV FINANCEIRA S.A. CFI,2.22,30.18,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
29,BCO BRADESCO FINANC. S.A.,2.25,30.67,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
30,BCO BRADESCO S.A.,2.28,31.06,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
31,BCO INDUSTRIAL DO BRASIL S.A.,2.3,31.33,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
32,BCO DAYCOVAL S.A,2.32,31.67,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
33,BANCO INTER,2.35,32.08,220,2012-03-05,05/03/2012 a 09/03/2012,Crédito pessoal consignado público,Pré-fixado
