posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BCO CACIQUE S.A.,0.31,3.82,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.28,16.49,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
3,BRB - CFI S/A,1.4,18.09,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO ALFA S.A.,1.45,18.87,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
5,FINANC ALFA S.A. CFI,1.49,19.39,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
6,MERCANTIL BRASIL FIN S.A. CFI,1.51,19.76,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.52,19.83,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
8,CAIXA ECONOMICA FEDERAL,1.54,20.08,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
9,BCO SAFRA S.A.,1.57,20.51,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO MERCANTIL DO BRASIL S.A.,1.58,20.74,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BRADESCO S.A.,1.66,21.88,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.21,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
13,BRB - BCO DE BRASILIA S.A.,1.69,22.25,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
14,BANCOOB,1.71,22.56,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO SANTANDER (BRASIL) S.A.,1.72,22.75,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
16,PARANA BCO S.A.,1.74,23.05,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
17,KIRTON BANK,1.75,23.12,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
18,BCO BARIGUI INV FIN S/A,1.75,23.19,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
19,BCO BRADESCO FINANC. S.A.,1.76,23.23,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO CETELEM S.A.,1.76,23.33,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
21,BANCO INTER,1.78,23.55,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
22,ITAÚ UNIBANCO BM S.A.,1.79,23.79,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO DO EST. DO PA S.A.,1.8,23.85,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
24,SANTINVEST S.A. - CFI,1.8,23.86,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
25,BCO FIBRA S.A.,1.82,24.23,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO ARBI S.A.,1.83,24.25,220,2013-08-06,06/08/2013 a 12/08/2013,Crédito pessoal consignado público,Pré-fixado
