posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.3,16.74,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO DO ESTADO DO RS S.A.,1.39,18.01,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
3,BCO ALFA S.A.,1.41,18.24,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
4,FINANC ALFA S.A. CFI,1.44,18.65,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
5,BCO MERCANTIL DO BRASIL S.A.,1.47,19.14,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
6,BCO SAFRA S.A.,1.48,19.27,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
7,CAIXA ECONOMICA FEDERAL,1.54,20.09,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SANTANDER (BRASIL) S.A.,1.61,21.05,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.68,22.18,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
10,KIRTON BANK,1.69,22.31,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO BARIGUI INV FIN S/A,1.71,22.53,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.72,22.73,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
13,PARANA BCO S.A.,1.76,23.31,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
14,BRB - BCO DE BRASILIA S.A.,1.79,23.74,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO DO EST. DO PA S.A.,1.79,23.78,220,2013-03-07,07/03/2013 a 13/03/2013,Crédito pessoal consignado público,Pré-fixado
