posicao,instituicao,taxa_am,taxa_aa,codigo_modalidade,periodo_inicial,periodo_semana,modalidade,tipo_encargo
1,BRB - CFI S/A,1.35,17.41,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
2,BCO ALFA S.A.,1.38,17.88,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
3,FINANC ALFA S.A. CFI,1.39,18.08,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
4,BCO DO ESTADO DO RS S.A.,1.47,19.09,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
5,BANCO CIFRA,1.47,19.14,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
6,CAIXA ECONOMICA FEDERAL,1.52,19.86,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
7,BCO BANESTES S.A.,1.53,19.98,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
8,BCO SAFRA S.A.,1.54,20.16,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
9,SANTINVEST S.A. - CFI,1.59,20.9,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
10,BCO BRADESCO S.A.,1.62,21.26,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
11,BCO SANTANDER (BRASIL) S.A.,1.62,21.27,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
12,BCO DO BRASIL S.A.,1.69,22.32,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
13,KIRTON BANK,1.7,22.48,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
14,BIORC FINANCEIRA - CFI S.A.,1.72,22.63,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
15,BCO ARBI S.A.,1.72,22.66,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
16,BCO BARIGUI INV FIN S/A,1.73,22.83,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
17,BRB - BCO DE BRASILIA S.A.,1.76,23.23,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
18,PARANA BCO S.A.,1.77,23.47,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
19,BANCO INTER,1.79,23.66,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
20,BCO MERCANTIL DO BRASIL S.A.,1.79,23.72,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
21,BCO DO EST. DO PA S.A.,1.79,23.73,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
22,BCO BRADESCO FINANC. S.A.,1.8,23.87,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
23,BCO FIBRA S.A.,1.81,23.99,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
24,BCO CETELEM S.A.,1.81,24.0,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
25,BANCOOB,1.84,24.48,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
26,BCO DAYCOVAL S.A,1.93,25.82,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
27,BCO VOTORANTIM S.A.,1.94,26.0,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
28,ITAÚ UNIBANCO BM S.A.,1.96,26.2,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
29,BCO LUSO BRASILEIRO S.A.,2.0,26.77,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
30,BCO CCB BRASIL S.A.,2.04,27.49,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
31,BCO BMG S.A.,2.06,27.76,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
32,BV FINANCEIRA S.A. CFI,2.11,28.45,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
33,BCO DO EST. DE SE S.A.,2.13,28.71,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
34,BCO BS2 S.A.,2.22,30.18,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
35,BANCO ITAÚ CONSIGNADO S.A.,2.26,30.77,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
36,BCO INDUSTRIAL DO BRASIL S.A.,2.32,31.65,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
37,CCB BRASIL S.A. - CFI,2.38,32.55,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
38,ESTRELA MINEIRA,2.65,36.86,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
39,PORTOCRED S.A. - CFI,6.11,103.74,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
40,FACTA S.A. CFI,6.98,124.71,220,2013-05-09,09/05/2013 a 15/05/2013,Crédito pessoal consignado público,Pré-fixado
